total_flow_packets,total_fw_packets,total_bw_packets,flow_duration,flow_down_up_ratio,flow_total_SYN_flag,flow_total_RST_flag,flow_total_PSH_flag,flow_total_ACK_flag,flow_total_URG_flag,flow_total_CWE_flag,flow_total_ECE_flag,flow_total_FIN_flag,flow_total_http_get_packets,flow_total_http_2xx_packets,flow_total_http_4xx_packets,flow_total_http_5xx_packets,flow_websocket_packts_per_second,fw_websocket_packts_per_second,bw_websocket_packts_per_second,flow_websocket_bytes_per_second,fw_websocket_bytes_per_second,bw_websocket_bytes_per_second,flow_total_websocket_ping_packets,flow_total_websocket_pong_packets,flow_total_websocket_close_packets,flow_total_websocket_data_messages,flow_total_ocpp16_heartbeat_packets,flow_total_ocpp16_resetHard_packets,flow_total_ocpp16_resetSoft_packets,flow_total_ocpp16_unlockconnector_packets,flow_total_ocpp16_starttransaction_packets,flow_total_ocpp16_remotestarttransaction_packets,flow_total_ocpp16_authorize_not_accepted_packets,flow_total_ocpp16_setchargingprofile_packets,flow_avg_ocpp16_setchargingprofile_limit,flow_max_ocpp16_setchargingprofile_limit,flow_min_ocpp16_setchargingprofile_limit,flow_avg_ocpp16_setchargingprofile_minchargingrate,flow_min_ocpp16_setchargingprofile_minchargingrate,flow_max_ocpp16_setchargingprofile_minchargingrate,flow_total_ocpp16_metervalues,flow_min_ocpp16_metervalues_soc,flow_max_ocpp16_metervalues_soc,flow_avg_ocpp16_metervalues_wh_diff,flow_max_ocpp16_metervalues_wh_diff,flow_min_ocpp16_metervalues_wh_diff,label
38,19,19,105836682.0,1.0,0,0,18,38,0,0,0,0,0,0,0,0,1.7007335887570625e-07,8.503667943785312e-08,8.503667943785312e-08,2.63424735858e-05,3.477055337e-06,2.28654182488e-05,3,3,0,12,2,0,0,0,0,0,0,4,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
49,24,25,116796824.0,1.0416666666666667,0,0,25,49,0,0,0,0,0,0,0,0,2.140469162072421e-07,1.027425197794762e-07,1.1130439642776589e-07,3.50180754915e-05,4.4008045972e-06,3.06172708942e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
50,25,25,119955573.0,1.0,0,0,24,50,0,0,0,0,0,0,0,0,2.0007407242346297e-07,1.0003703621173149e-07,1.0003703621173149e-07,3.40459379907e-05,4.2849197177e-06,2.97610182729e-05,4,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
1737,955,782,119799475.0,0.818848167539267,0,0,958,1737,0,0,0,0,0,0,0,0,7.9966961457e-06,3.9900007909e-06,4.0066953548e-06,0.0006117472551528,0.0002633400521997,0.0003484072029531,0,0,0,958,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
1732,785,947,119754890.0,1.2063694267515923,0,0,959,1732,0,0,0,0,0,0,0,0,8.0080237224e-06,4.0248878354e-06,3.9831358869e-06,0.000613052210227,0.0003501652416865,0.0002628869685404,0,0,0,959,477,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
124,63,61,119960729.0,0.9682539682539684,0,0,64,124,0,0,0,0,0,0,0,0,5.335079282487521e-07,2.667539641243761e-07,2.667539641243761e-07,5.49679887323e-05,4.62818127755e-05,8.6861759567e-06,5,5,0,54,0,0,0,0,4,3,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
1662,950,712,119796771.0,0.7494736842105263,0,0,959,1662,0,0,0,0,0,0,0,0,8.005224114e-06,3.9900908514e-06,4.0151332626e-06,0.0006124872931675,0.0002633459961955,0.000349141296972,0,0,0,959,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
41,20,21,96761899.0,1.05,0,0,21,41,0,0,0,0,0,0,0,0,2.1702757197851203e-07,1.0334646284691044e-07,1.1368110913160149e-07,2.89576788897e-05,3.8651577104e-06,2.50925211792e-05,5,4,0,12,2,0,0,0,0,0,0,4,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
19,6,13,117218897.0,2.1666666666666665,0,0,13,19,0,0,0,0,0,0,0,0,1.1090361991718793e-07,2.55931430578126e-08,8.531047685937532e-08,3.57962760901e-05,9.46946293139066e-07,3.4849329797e-05,2,1,0,10,1,0,0,0,0,0,0,7,78.57142857142857,90,10,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
111,54,57,117059009.0,1.0555555555555556,0,0,59,111,0,0,0,0,0,0,0,0,5.040193019231865e-07,2.4773830094529506e-07,2.562810009778915e-07,5.2682831101e-05,4.20813403605e-05,1.06014907404e-05,4,4,0,51,0,0,0,0,3,4,3,0,0.0,0,0,0.0,0,0,7,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
11,6,5,17959.0,0.8333333333333334,3,0,2,9,0,0,0,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
3,2,1,29465424.0,0.5,0,0,3,3,0,0,0,0,0,0,0,0,1.0181424845608873e-07,6.78761656373925e-08,3.393808281869624e-08,5.84413786137e-05,3.89609190758e-05,1.94804595379e-05,0,0,0,3,0,0,0,0,0,0,0,3,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
53,26,27,119846874.0,1.0384615384615383,0,0,27,53,0,0,0,0,0,0,0,0,2.2528747808641217e-07,1.0847174870827253e-07,1.1681572937813965e-07,3.45023600699e-05,4.372245871e-06,3.01301141988e-05,5,5,0,17,3,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
40,20,20,119957418.0,1.0,0,0,20,40,0,0,0,0,0,0,0,0,1.6672582932720342e-07,8.336291466360171e-08,8.336291466360171e-08,2.33082709399e-05,3.1177730084e-06,2.01904979315e-05,4,4,0,12,2,0,0,0,0,0,0,4,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
123,62,61,99733092.0,0.9838709677419356,0,0,63,123,0,0,0,0,0,0,0,0,6.316860205236593e-07,3.108296291465625e-07,3.208563913770968e-07,6.60563095747e-05,5.56084233305e-05,1.04478862442e-05,5,4,0,54,0,0,0,0,4,3,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
81,40,41,110146194.0,1.025,0,0,41,81,0,0,0,0,0,0,0,0,3.722325621164905e-07,1.815768595690197e-07,1.906557025474707e-07,5.38193811762e-05,4.41594922471e-05,9.659888929e-06,4,4,0,33,0,0,0,0,0,4,0,0,0.0,0,0,0.0,0,0,13,0.0,0.0,26.25,36,0,normal
11,6,5,7112.0,0.8333333333333334,3,0,2,9,0,0,0,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
53,25,28,102235889.0,1.12,3,0,26,51,0,0,0,0,1,0,0,0,2.347512232226005e-07,1.1737561161130021e-07,1.1737561161130021e-07,3.26891078337e-05,8.8520773756e-06,2.3837030458e-05,3,3,0,18,1,0,0,0,0,0,0,4,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
102,49,53,113954168.0,1.0816326530612246,0,0,53,102,0,0,0,0,0,0,0,0,4.650992669263313e-07,2.281619045298984e-07,2.369373623964329e-07,4.59219710155e-05,3.74712050901e-05,8.4507659254e-06,5,4,0,44,0,0,0,0,3,4,3,0,0.0,0,0,0.0,0,0,6,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
122,62,60,115614562.0,0.967741935483871,0,0,65,122,0,0,0,0,0,0,0,0,5.622129157052034e-07,2.767817431164078e-07,2.854311725887955e-07,5.8556637528e-05,4.85751959169e-05,9.9814416111e-06,5,4,0,56,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
1720,955,765,119780976.0,0.8010471204188482,0,0,956,1720,0,0,0,0,0,0,0,0,7.9812340149e-06,3.9906170074e-06,3.9906170074e-06,0.0006103890821527,0.0002633807224946,0.000347008359658,0,0,0,956,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
120,61,59,100400952.0,0.9672131147540984,0,0,63,120,0,0,0,0,0,0,0,0,6.274840899914973e-07,3.087620125354987e-07,3.1872207745599865e-07,6.56169076962e-05,5.5238520049e-05,1.03783876471e-05,5,4,0,54,0,0,0,0,4,3,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
11,6,5,19602.0,0.8333333333333334,3,0,2,9,0,0,0,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
6,3,3,1572821.0,1.0,0,2,1,4,0,0,0,2,0,0,0,0,6.35800259533666e-07,0.0,6.35800259533666e-07,0.0003649493489723,0.0,0.0003649493489723,0,0,0,1,0,0,0,0,0,0,0,1,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
1740,944,796,119779368.0,0.8432203389830508,0,0,958,1740,0,0,0,0,0,0,0,0,7.9980385269e-06,3.9906705802e-06,4.0073679467e-06,0.0006120252696607,0.0002633842582973,0.0003486410113634,0,0,0,958,478,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
126,61,65,116856976.0,1.0655737704918034,0,0,65,126,0,0,0,0,0,0,0,0,5.562355130599992e-07,2.7383902181415337e-07,2.823964912458457e-07,5.75233095198e-05,4.7853369062e-05,9.6699404578e-06,5,4,0,56,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
1731,955,776,119820909.0,0.812565445026178,0,0,957,1731,0,0,0,0,0,0,0,0,7.9869198789e-06,3.989287045e-06,3.9976328338e-06,0.0006109117399535,0.0002632929449734,0.00034761879498,0,0,0,957,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
41,20,21,99066590.0,1.05,0,0,21,41,0,0,0,0,0,0,0,0,2.119786297277417e-07,1.0094220463225797e-07,1.1103642509548377e-07,2.82840057379e-05,3.7752384532e-06,2.45087672847e-05,5,4,0,12,2,0,0,0,0,0,0,4,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
49,24,25,108038390.0,1.0416666666666667,0,0,25,49,0,0,0,0,0,0,0,0,2.313992276264021e-07,1.11071629260673e-07,1.203275983657291e-07,3.78198897632e-05,4.7390561817e-06,3.30808335814e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
44,21,23,100677433.0,1.0952380952380951,0,0,23,44,0,0,0,0,0,0,0,0,2.284523881334956e-07,1.0925983780297617e-07,1.1919255033051945e-07,3.42281273699e-05,4.4101243622e-06,2.98180030076e-05,5,4,0,14,2,0,0,0,0,0,0,5,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
45,22,23,117842093.0,1.0454545454545454,0,0,23,45,0,0,0,0,0,0,0,0,1.9517643835467178e-07,9.334525312614737e-08,1.0183118522852441e-07,3.40625314589e-05,2.54238525787e-05,8.6386788802e-06,4,4,0,15,2,0,0,0,0,0,0,6,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
106,55,51,116573158.0,0.9272727272727272,0,0,56,106,0,0,0,0,0,0,0,0,4.803850299740529e-07,2.401925149870265e-07,2.401925149870265e-07,4.53191805955e-05,8.4324729368e-06,3.68867076587e-05,5,7,0,44,0,0,0,0,3,4,3,0,0.0,0,0,0.0,0,0,6,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
9,4,5,81603202.0,1.25,0,0,5,9,0,0,0,0,0,0,0,0,6.12721054744886e-08,4.9017684379590895e-08,1.2254421094897722e-08,3.51701885423e-05,2.81361508338e-05,7.0340377084e-06,0,0,0,5,0,0,0,0,0,0,0,5,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
125,65,60,110320962.0,0.9230769230769232,0,0,66,125,0,0,0,0,0,0,0,0,5.982543915815383e-07,2.991271957907692e-07,2.991271957907692e-07,6.09675611784e-05,9.1460406228e-06,5.18215205556e-05,5,5,0,56,0,0,0,0,3,3,3,0,0.0,0,0,0.0,0,0,9,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
125,61,64,106852119.0,1.0491803278688523,0,0,65,125,0,0,0,0,0,0,0,0,6.083173699157057e-07,2.9947932057388584e-07,3.088380493418198e-07,6.2909374778e-05,5.23340112702e-05,1.05753635077e-05,5,4,0,56,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
49,24,25,106189404.0,1.0416666666666667,0,0,25,49,0,0,0,0,0,0,0,0,2.3542838605629617e-07,1.1300562530702217e-07,1.22422760749274e-07,3.85160839588e-05,4.8404076173e-06,3.36756763414e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
45,22,23,112613020.0,1.0454545454545454,0,0,23,45,0,0,0,0,0,0,0,0,2.0423926114404889e-07,9.767964663411033e-08,1.0655961450993854e-07,3.06003693001e-05,3.9427057368e-06,2.66576635632e-05,5,4,0,14,2,0,0,0,0,0,0,5,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
129,65,64,119907338.0,0.9846153846153848,0,0,67,129,0,0,0,0,0,0,0,0,5.587648022008461e-07,2.752125145168347e-07,2.8355228768401146e-07,5.65937007124e-05,9.6240982349e-06,4.69696024775e-05,6,5,0,56,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
1643,948,695,119999826.0,0.7331223628691983,3,0,946,1641,0,0,0,0,1,0,0,0,7.8666780733e-06,3.9333390366e-06,3.9333390366e-06,0.0006030258743875,0.0002605420444526,0.0003424838299348,0,0,0,944,471,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
125,60,65,113987761.0,1.0833333333333333,0,0,65,125,0,0,0,0,0,0,0,0,5.70236659004119e-07,2.807318936635663e-07,2.895047653405527e-07,6.27611239771e-05,5.26372300619e-05,1.01238939152e-05,5,4,0,56,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
11,6,5,14705.0,0.8333333333333334,3,0,2,9,0,0,0,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
1696,943,753,119817290.0,0.7985153764581124,0,0,963,1696,0,0,0,0,0,0,0,0,8.0372373636e-06,3.9894075387e-06,4.0478298248e-06,0.0006152868254656,0.0002633008975582,0.0003519859279073,0,0,0,963,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
1711,753,958,119859564.0,1.2722443559096943,0,0,958,1711,0,0,0,0,0,0,0,0,7.9926871751e-06,3.9963435875e-06,3.9963435875e-06,0.0006116157739402,0.0003476818921183,0.0002639338818218,0,0,0,958,478,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
11,6,5,8843.0,0.8333333333333334,3,0,2,9,0,0,0,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
44,16,28,109016464.0,1.75,0,0,28,44,0,0,0,0,0,0,0,0,2.5684193903042024e-07,7.338341115154863e-08,1.8345852787887165e-07,7.76029572927e-05,2.7151862126e-06,7.48877710801e-05,4,3,0,21,2,0,0,0,0,0,0,14,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
2,1,1,0.0,1.0,0,0,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,2,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
52,25,27,109852707.0,1.08,0,0,27,52,0,0,0,0,0,0,0,0,2.457836564737545e-07,1.1834027904291881e-07,1.2744337743083566e-07,3.73409095872e-05,3.25344736384e-05,4.8064359488e-06,6,5,0,16,2,0,0,0,0,0,0,6,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
52,26,26,114378818.0,1.0,0,0,27,52,0,0,0,0,0,0,0,0,2.360576938292893e-07,1.1365740814002817e-07,1.224002856892611e-07,4.08642096651e-05,3.1264530116e-05,9.599679549e-06,5,5,0,17,2,0,0,0,0,0,0,7,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
11,6,5,3800.0,0.8333333333333334,3,0,2,9,0,0,0,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
41,20,21,107902219.0,1.05,0,0,21,41,0,0,0,0,0,0,0,0,1.946206500164747e-07,9.267650000784506e-08,1.0194415000862956e-07,2.59679553021e-05,3.4661011002e-06,2.25018542019e-05,5,4,0,12,2,0,0,0,0,0,0,4,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
2,1,1,0.0,1.0,0,0,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,2,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
15,4,11,28103283.0,2.75,3,0,9,13,0,0,0,0,1,0,0,0,2.4908121944329425e-07,0.0,2.4908121944329425e-07,0.0001429726199604,0.0,0.0001429726199604,0,0,0,7,0,0,0,0,0,0,0,7,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
1694,955,739,119785986.0,0.7738219895287958,0,0,956,1694,0,0,0,0,0,0,0,0,7.9809002031e-06,3.9904501015e-06,3.9904501015e-06,0.0006103635528783,0.0002633697067034,0.0003469938461749,0,0,0,956,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
50,26,24,119816584.0,0.9230769230769232,0,0,27,50,0,0,0,0,0,0,0,0,2.253444314519933e-07,1.0849917069910789e-07,1.1684526075288545e-07,3.42690457608e-05,2.98456180323e-05,4.4234277285e-06,6,5,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
4,2,2,297812.0,1.0,3,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,normal
11,6,5,19649.0,0.8333333333333334,3,0,2,9,0,0,0,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
11,6,5,9103.0,0.8333333333333334,3,0,2,9,0,0,0,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
84,37,47,116338691.0,1.2702702702702702,0,0,47,84,0,0,0,0,0,0,0,0,4.0399285565281124e-07,1.9769863148967365e-07,2.0629422416313762e-07,3.96858513733e-05,3.34970246484e-05,6.1888267248e-06,5,4,0,38,0,0,0,0,3,2,3,0,0.0,0,0,0.0,0,0,5,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
23,12,11,90018229.0,0.9166666666666666,0,0,13,23,0,0,0,0,0,0,0,0,1.444151939492167e-07,6.66531664381e-08,7.776202751111667e-08,2.5106026025e-06,1.0442329408e-06,1.4663696616e-06,5,4,0,4,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,normal
1713,756,957,119938308.0,1.2658730158730158,0,0,957,1713,0,0,0,0,0,0,0,0,7.9791020563e-06,3.9853822183e-06,3.993719838e-06,0.0006104888523189,0.0003467282529948,0.0002637605993241,0,0,0,957,478,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
15,8,7,60115155.0,0.875,0,0,9,15,0,0,0,0,0,0,0,0,8.317370220537566e-08,3.3269480882150264e-08,4.99042213232254e-08,3.659642897036529e-07,1.9961688529290162e-07,1.6634740441075133e-07,3,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,normal
49,24,25,106339268.0,1.0416666666666667,0,0,25,49,0,0,0,0,0,0,0,0,2.3509659667772021e-07,1.1284636640530572e-07,1.2225023027241452e-07,3.84618032164e-05,4.8335860276e-06,3.36282171887e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
119,60,59,102389543.0,0.9833333333333332,0,0,63,119,0,0,0,0,0,0,0,0,6.152972086221735e-07,3.0276529313154573e-07,3.125319154906278e-07,6.43425081016e-05,5.41656876034e-05,1.01768204981e-05,5,4,0,54,0,0,0,0,4,3,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
11,6,5,7121.0,0.8333333333333334,3,0,2,9,0,0,0,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
1722,765,957,119972023.0,1.2509803921568627,0,0,956,1722,0,0,0,0,0,0,0,0,7.9685244617e-06,3.9842622308e-06,3.9842622308e-06,0.0006095921213231,0.0003466308140857,0.0002629613072374,0,0,0,956,478,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
11,6,5,16242.0,0.8333333333333334,3,0,2,9,0,0,0,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
45,22,23,102150861.0,1.0454545454545454,0,0,23,45,0,0,0,0,0,0,0,0,2.2515718198400697e-07,1.0768386964452509e-07,1.1747331233948189e-07,3.37344195268e-05,4.3465125565e-06,2.93879069702e-05,5,4,0,14,2,0,0,0,0,0,0,5,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
24,12,12,90009864.0,1.0,0,0,13,24,0,0,0,0,0,0,0,0,1.4442861506823296e-07,6.66593608007229e-08,7.776925426751007e-08,2.5108359234e-06,1.0443299858e-06,1.4665059376e-06,5,4,0,4,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,normal
1740,953,787,119605823.0,0.825813221406086,0,0,955,1740,0,0,0,0,0,0,0,0,7.9845610861e-06,3.9881001445e-06,3.9964609415e-06,0.0006107311347207,0.0002632146095428,0.0003475165251778,0,0,0,955,478,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
3,2,1,12697055.0,0.5,0,0,3,3,0,0,0,0,0,0,0,0,2.362752622556964e-07,1.5751684150379754e-07,7.875842075189877e-08,0.0001356220005347,9.04146670231e-05,4.52073335115e-05,0,0,0,3,0,0,0,0,0,0,0,3,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
48,23,25,112663579.0,1.0869565217391304,0,0,25,48,0,0,0,0,0,0,0,0,2.2189957235425658e-07,1.0651179473004317e-07,1.1538777762421341e-07,3.63027700371e-05,4.5622552076e-06,3.17405148295e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
11,6,5,6919.0,0.8333333333333334,3,0,2,9,0,0,0,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
45,22,23,113961432.0,1.0454545454545454,0,0,23,45,0,0,0,0,0,0,0,0,2.018226657594124e-07,9.65238836240668e-08,1.0529878213534557e-07,3.02383002698e-05,3.896054939e-06,2.63422453308e-05,5,4,0,14,2,0,0,0,0,0,0,5,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
15,9,6,60135983.0,0.6666666666666666,0,0,10,15,0,0,0,0,0,0,0,0,8.314489512876176e-08,3.3257958051504704e-08,4.9886937077257066e-08,3.658375385665517e-07,1.9954774830902826e-07,1.6628979025752353e-07,3,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
11,6,5,3227.0,0.8333333333333334,3,0,2,9,0,0,0,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
2,1,1,0.0,1.0,0,0,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,2,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
